0,234,117
1,232,114
2,230,114
3,229,114
4,234,114
5,235,114
6,236,114
7,226,116
8,236,116
9,232,121
10,235,121
11,203,138
12,242,139
13,207,173
14,240,176
15,209,198
16,244,210
17,208,205
18,245,219
19,211,204
20,244,218
21,212,202
22,243,215
23,203,209
24,226,209
25,215,245
26,229,248
27,218,282
28,225,284
29,216,289
30,221,291
31,226,286
32,234,291
0,233,119
1,231,115
2,230,114
3,228,114
4,234,115
5,235,116
6,236,116
7,224,116
8,236,118
9,231,122
10,234,123
11,201,138
12,242,140
13,186,150
14,241,177
15,187,134
16,244,211
17,181,132
18,245,219
19,187,130
20,244,218
21,189,133
22,243,215
23,203,212
24,226,212
25,211,249
26,228,254
27,216,283
28,225,287
29,215,291
30,220,293
31,224,286
32,233,294
0,232,120
1,230,115
2,228,115
3,226,115
4,233,116
5,234,117
6,235,117
7,223,117
8,235,119
9,229,123
10,233,124
11,200,138
12,242,143
13,188,158
14,242,177
15,192,164
16,244,207
17,190,166
18,245,214
19,195,164
20,244,214
21,197,164
22,243,210
23,202,214
24,226,215
25,209,248
26,227,255
27,218,279
28,226,287
29,219,285
30,224,292
31,224,280
32,233,294
0,232,120
1,230,116
2,228,116
3,226,115
4,233,117
5,234,117
6,235,117
7,222,117
8,235,120
9,229,123
10,233,124
11,200,138
12,242,144
13,187,156
14,242,178
15,191,156
16,244,205
17,189,157
18,245,212
19,194,155
20,244,211
21,195,155
22,243,209
23,202,214
24,226,215
25,209,245
26,227,254
27,217,279
28,225,288
29,216,286
30,221,294
31,224,281
32,232,296
0,231,121
1,229,116
2,228,116
3,226,116
4,232,117
5,233,118
6,234,118
7,222,118
8,235,120
9,228,124
10,232,125
11,198,138
12,241,145
13,191,158
14,242,178
15,194,165
16,239,197
17,193,168
18,239,203
19,197,165
20,238,200
21,198,165
22,238,198
23,202,216
24,226,217
25,213,244
26,233,253
27,220,277
28,228,286
29,219,284
30,224,291
31,229,281
32,236,295
0,231,121
1,229,117
2,228,116
3,226,116
4,232,118
5,233,118
6,234,118
7,222,118
8,234,120
9,228,124
10,232,125
11,198,138
12,241,146
13,192,160
14,242,178
15,196,164
16,238,190
17,194,166
18,237,195
19,198,163
20,237,192
21,200,163
22,237,192
23,202,216
24,226,217
25,213,243
26,232,253
27,219,276
